CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.6429,0.5286,3.1589,0.8615,2.0306,0.2256,3.6858,0.9214,1.6065,0.4016,2.5692,0.2569,3.0008,0.6002,3.2717,0.8923,2.7346,0.3038,2.9302,0.7326,2.2091,0.5523,2.303,0.2303,1.9306,0.429,2.5917,0.216,2.5971,0.5194,3.198,0.8722,2.3308,0.259,2.9924,0.7481,1,1,1,1,1,1,1,1,47.783845257016644,0,Transformers over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,2.6429,0.5286,3.1589,0.8615,2.0306,0.2256,3.6858,0.9214,1.6065,0.4016,2.5692,0.2569,3.0008,0.6002,3.2717,0.8923,2.7346,0.3038,2.9302,0.7326,2.2091,0.5523,2.303,0.2303,1.9306,0.429,2.5917,0.216,2.5971,0.5194,3.198,0.8722,2.3308,0.259,2.9924,0.7481,1,1,1,0,1,1,1,1,47.783845257016644,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.6821,0.5364,2.9546,0.8058,2.7505,0.3056,3.5421,0.8855,2.1773,0.5443,2.3451,0.2345,3.0308,0.6062,3.113,0.849,1.9049,0.2117,2.6124,0.6531,1.9959,0.499,3.0118,0.3012,2.141,0.4758,2.7204,0.2267,2.3211,0.4642,2.8713,0.7831,1.9171,0.213,3.284,0.821,1,1,1,1,1,1,1,1,47.37542123017063,0,Transformers over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,2.6821,0.5364,2.9546,0.8058,2.7505,0.3056,3.5421,0.8855,2.1773,0.5443,2.3451,0.2345,3.0308,0.6062,3.113,0.849,1.9049,0.2117,2.6124,0.6531,1.9959,0.499,3.0118,0.3012,2.141,0.4758,2.7204,0.2267,2.3211,0.4642,2.8713,0.7831,1.9171,0.213,3.284,0.821,1,1,0,1,1,1,1,1,47.37542123017063,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,2.1081,0.4216,2.8164,0.7681,2.0795,0.2311,2.7098,0.6775,2.2653,0.5663,2.8377,0.2838,2.9747,0.5949,3.3698,0.919,2.324,0.2582,3.6604,0.9151,1.984,0.496,2.8437,0.2844,2.7175,0.6039,2.7229,0.2269,2.2464,0.4493,2.3073,0.6293,2.6756,0.2973,3.361,0.8403,1,1,1,1,1,1,1,1,48.004155472843514,0,Transformers over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,2.1081,0.4216,2.8164,0.7681,2.0795,0.2311,2.7098,0.6775,2.2653,0.5663,2.8377,0.2838,2.9747,0.5949,3.3698,0.919,2.324,0.2582,3.6604,0.9151,1.984,0.496,2.8437,0.2844,2.7175,0.6039,2.7229,0.2269,2.2464,0.4493,2.3073,0.6293,2.6756,0.2973,3.361,0.8403,1,1,1,0,1,1,1,1,48.004155472843514,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.0184,0.4037,2.4526,0.6689,2.4124,0.268,2.8017,0.7004,1.9146,0.4787,2.513,0.2513,2.7324,0.5465,2.5426,0.6934,1.9209,0.2134,3.5107,0.8777,2.404,0.601,2.2938,0.2294,1.8091,0.402,3.11,0.2592,2.7359,0.5472,2.2622,0.617,2.2071,0.2452,2.6181,0.6545,1,1,1,1,1,1,1,1,44.25942168037161,0,Transformers over 80%
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.0184,0.4037,2.4526,0.6689,2.4124,0.268,2.8017,0.7004,1.9146,0.4787,2.513,0.2513,2.7324,0.5465,2.5426,0.6934,1.9209,0.2134,3.5107,0.8777,2.404,0.601,2.2938,0.2294,1.8091,0.402,3.11,0.2592,2.7359,0.5472,2.2622,0.617,2.2071,0.2452,2.6181,0.6545,1,0,1,1,1,1,1,1,44.25942168037161,1,No anomaly
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2.3448,0.469,3.206,0.8744,1.8551,0.2061,3.4636,0.8659,2.1096,0.5274,2.4576,0.2458,2.8906,0.5781,2.4273,0.662,2.3823,0.2647,3.3733,0.8433,2.3339,0.5835,2.8037,0.2804,1.9338,0.4297,3.3993,0.2833,2.9201,0.584,2.2999,0.6272,2.3662,0.2629,2.4397,0.6099,1,1,1,1,1,1,1,1,47.00684054715531,0,Lines over 80%
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2.3448,0.469,3.206,0.8744,1.8551,0.2061,3.4636,0.8659,2.1096,0.5274,2.4576,0.2458,2.8906,0.5781,2.4273,0.662,2.3823,0.2647,3.3733,0.8433,2.3339,0.5835,2.8037,0.2804,1.9338,0.4297,3.3993,0.2833,2.9201,0.584,2.2999,0.6272,2.3662,0.2629,2.4397,0.6099,1,1,1,0,0,1,0,1,47.00684054715531,1,No anomaly
