CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,3.7711,0.7542,4.5179,1.2321,3.4252,0.3806,4.1083,1.0271,3.2129,0.8032,0.0,0.0,0.0,0.0,4.076,1.1116,3.3377,0.3709,4.592,1.148,3.1523,0.7881,3.6766,0.3677,0.0,0.0,4.9215,0.4101,0.0,0.0,4.3012,1.1731,3.24,0.36,4.8248,1.2062,1,1,1,1,1,1,1,1,69.29022684203568,1,Load Lost > 20%
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0363,0.2073,0.7241,0.1975,0.3707,0.0412,0.8277,0.2069,0.5039,0.126,0.2974,0.0297,0.5251,0.105,0.41,0.1118,0.8442,0.0938,0.0051,0.0013,0.7089,0.1772,0.7781,0.0778,0.6693,0.1487,1.0577,0.0881,0.9707,0.1941,0.7011,0.1912,0.0192,0.0021,1.0817,0.2704,1,1,1,1,1,1,1,1,11.531494898949092,0,No anomaly
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0363,0.2073,0.7241,0.1975,0.3707,0.0412,0.8277,0.2069,0.5039,0.126,0.2974,0.0297,0.5251,0.105,0.41,0.1118,0.8442,0.0938,0.0051,0.0013,0.7089,0.1772,0.7781,0.0778,0.6693,0.1487,1.0577,0.0881,0.9707,0.1941,0.7011,0.1912,0.0192,0.0021,1.0817,0.2704,1,1,1,1,1,1,1,1,11.531494898949092,0,No anomaly
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0363,0.2073,0.7241,0.1975,0.3707,0.0412,0.8277,0.2069,0.5039,0.126,0.2974,0.0297,0.5251,0.105,0.41,0.1118,0.8442,0.0938,0.0051,0.0013,0.7089,0.1772,0.7781,0.0778,0.6693,0.1487,1.0577,0.0881,0.9707,0.1941,0.7011,0.1912,0.0192,0.0021,1.0817,0.2704,1,1,1,1,1,1,1,0,11.531494898949092,0,No anomaly
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0363,0.2073,0.7241,0.1975,0.3707,0.0412,0.8277,0.2069,0.5039,0.126,0.2974,0.0297,0.5251,0.105,0.41,0.1118,0.0,0.0,0.0051,0.0013,0.7089,0.1772,0.7781,0.0778,0.6693,0.1487,1.0577,0.0881,0.9707,0.1941,0.7011,0.1912,0.0192,0.0021,1.0817,0.2704,1,1,1,1,1,1,1,0,11.531494898949092,0,No anomaly
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0363,0.2073,0.0,0.0,0.3707,0.0412,0.8277,0.2069,0.5039,0.126,0.2974,0.0297,0.5251,0.105,0.41,0.1118,0.0,0.0,0.0051,0.0013,0.7089,0.1772,0.7781,0.0778,0.6693,0.1487,1.0577,0.0881,0.9707,0.1941,0.7011,0.1912,0.0192,0.0021,1.0817,0.2704,1,1,1,1,1,1,1,0,11.531494898949092,0,No anomaly
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1.0363,0.2073,0.0,0.0,0.3707,0.0412,0.8277,0.2069,0.5039,0.126,0.2974,0.0297,0.5251,0.105,0.41,0.1118,0.0,0.0,0.0051,0.0013,0.7089,0.1772,0.7781,0.0778,0.6693,0.1487,0.0,0.0,0.9707,0.1941,0.7011,0.1912,0.0192,0.0021,1.0817,0.2704,1,1,1,1,1,1,1,0,11.531494898949092,1,Load Lost > 20%
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.4963,0.2993,1.494,0.4074,1.3816,0.1535,1.3706,0.3427,1.0419,0.2605,1.1441,0.1144,1.3975,0.2795,1.2716,0.3468,1.4093,0.1566,1.5772,0.3943,0.9868,0.2467,1.1756,0.1176,1.4836,0.3297,1.494,0.1245,1.9362,0.3872,2.0556,0.5606,1.0486,0.1165,1.9165,0.4791,1,1,1,1,1,1,1,1,25.68084884235709,0,No anomaly
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.4963,0.2993,1.494,0.4074,1.3816,0.1535,1.3706,0.3427,1.0419,0.2605,1.1441,0.1144,1.3975,0.2795,1.2716,0.3468,1.4093,0.1566,1.5772,0.3943,0.9868,0.2467,1.1756,0.1176,1.4836,0.3297,1.494,0.1245,1.9362,0.3872,2.0556,0.5606,1.0486,0.1165,1.9165,0.4791,0,1,1,1,1,1,1,1,25.68084884235709,0,No anomaly
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,1.494,0.4074,1.3816,0.1535,1.3706,0.3427,1.0419,0.2605,1.1441,0.1144,1.3975,0.2795,1.2716,0.3468,1.4093,0.1566,1.5772,0.3943,0.9868,0.2467,1.1756,0.1176,1.4836,0.3297,1.494,0.1245,1.9362,0.3872,2.0556,0.5606,1.0486,0.1165,1.9165,0.4791,0,1,1,1,1,1,1,1,25.68084884235709,0,No anomaly
