CB_0_closed,CB_1_closed,CB_2_closed,CB_3_closed,CB_4_closed,CB_5_closed,CB_6_closed,CB_7_closed,CB_8_closed,CB_9_closed,CB_10_closed,CB_11_closed,CB_12_closed,CB_13_closed,CB_14_closed,CB_15_closed,CB_16_closed,CB_17_closed,CB_18_closed,CB_19_closed,CB_20_closed,CB_21_closed,CB_151_closed,CB_152_closed,CB_153_closed,CB_158_closed,CB_22_closed,CB_23_closed,CB_24_closed,CB_25_closed,CB_171_closed,CB_172_closed,CB_173_closed,CB_178_closed,load_0::p,load_0::q,load_1::p,load_1::q,load_2::p,load_2::q,load_3::p,load_3::q,load_4::p,load_4::q,load_5::p,load_5::q,load_6::p,load_6::q,load_7::p,load_7::q,load_8::p,load_8::q,load_9::p,load_9::q,load_10::p,load_10::q,load_11::p,load_11::q,load_12::p,load_12::q,load_13::p,load_13::q,load_14::p,load_14::q,load_15::p,load_15::q,load_16::p,load_16::q,load_17::p,load_17::q,trafo_0_in_service,trafo_1_in_service,trafo_2_in_service,trafo_3_in_service,trafo_4_in_service,trafo_5_in_service,feeder_0_in_service,feeder_1_in_service,total_init_load,anomaly,reason
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,2.154,0.4308,2.2345,0.6094,2.6623,0.2958,2.5837,0.6459,2.2661,0.5665,2.8493,0.2849,2.8506,0.5701,2.2166,0.6045,2.5187,0.2799,2.7239,0.681,1.9917,0.4979,3.0677,0.3068,2.1543,0.4787,3.0286,0.2524,2.2949,0.459,2.394,0.6529,1.8676,0.2075,2.5475,0.6369,0,1,1,1,1,0,1,1,44.406025281100376,1,Lines over 80%
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2.3578,0.4716,2.7444,0.7485,2.2303,0.2478,2.3541,0.5885,0.0,0.0,2.0534,0.2053,2.886,0.5772,3.1634,0.8628,1.7665,0.1963,3.2894,0.8224,1.9703,0.4926,2.477,0.2477,2.5638,0.5697,3.3954,0.283,2.3277,0.4655,2.767,0.7546,2.2452,0.2495,2.7853,0.6963,1,0,0,1,0,1,1,0,43.37698675491594,1,Transformers over 80%
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1.9769,0.3954,2.321,0.633,2.1787,0.2421,3.6567,0.9142,1.9037,0.4759,2.6169,0.2617,2.2326,0.4465,3.3067,0.9018,1.8307,0.2034,3.2311,0.8078,2.0687,0.5172,0.0,0.0,2.1745,0.4832,3.0776,0.2565,3.0022,0.6004,2.5524,0.6961,2.5475,0.2831,0.0,0.0,1,0,1,0,0,1,0,1,40.67780762752333,1,Lines over 80%
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,2.9781,0.5956,3.2065,0.8745,2.1439,0.2382,3.6711,0.9178,2.3041,0.576,2.5364,0.2536,2.4716,0.4943,2.8201,0.7691,2.0534,0.2282,3.045,0.7612,2.2593,0.5648,2.679,0.2679,2.4438,0.5431,0.0,0.0,2.7878,0.5576,3.15,0.8591,2.3042,0.256,3.488,0.872,1,0,1,1,1,1,1,0,46.342405770398635,1,Lines over 80%
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2.1064,0.4213,2.7278,0.744,2.7233,0.3026,3.0491,0.7623,2.3566,0.5891,2.2355,0.2236,1.9856,0.3971,2.7781,0.7577,0.0,0.0,2.9768,0.7442,0.0,0.0,2.5814,0.2581,2.0466,0.4548,3.2408,0.2701,2.8359,0.5672,2.2731,0.6199,2.6626,0.2958,3.1712,0.7928,1,0,1,0,1,0,0,1,41.7507307125283,1,Lines over 80%
0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,2.7817,0.5563,3.0163,0.8226,2.3444,0.2605,2.9886,0.7472,0.0,0.0,2.686,0.2686,1.9719,0.3944,0.0,0.0,2.6849,0.2983,3.0002,0.75,1.8047,0.4512,2.2515,0.2252,2.1061,0.468,0.0,0.0,2.8739,0.5748,2.4108,0.6575,2.0301,0.2256,2.505,0.6263,0,1,1,0,0,1,0,1,37.45612923121419,1,Lines over 80%
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2.7667,0.5533,3.2261,0.8798,2.3042,0.256,3.1254,0.7814,1.7909,0.4477,0.0,0.0,1.9882,0.3976,2.9265,0.7981,2.1573,0.2397,2.4178,0.6044,2.0899,0.5225,2.9357,0.2936,2.6017,0.5782,3.392,0.2827,2.5985,0.5197,2.3615,0.644,2.0294,0.2255,0.0,0.0,0,1,1,0,1,0,0,1,40.711788776314094,1,Lines over 80%
0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,2.8873,0.5775,2.2882,0.6241,2.1319,0.2369,3.5549,0.8887,1.7718,0.443,0.0,0.0,2.4976,0.4995,2.8268,0.7709,1.7657,0.1962,0.0,0.0,1.7212,0.4303,2.5803,0.258,2.2275,0.495,0.0,0.0,2.4414,0.4883,2.2379,0.6103,2.3491,0.261,2.5258,0.6315,1,0,1,1,1,1,0,1,35.80719194393359,0,No anomaly
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,3.0111,0.6022,2.6918,0.7341,2.6559,0.2951,3.0585,0.7646,2.1328,0.5332,2.7697,0.277,2.0715,0.4143,2.2502,0.6137,1.7648,0.1961,3.1694,0.7923,1.6149,0.4037,2.847,0.2847,2.1882,0.4863,2.3885,0.199,0.0,0.0,2.1988,0.5997,0.0,0.0,2.6018,0.6505,1,1,1,1,1,0,1,1,39.414839574898394,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,3.0402,0.608,3.0152,0.8223,1.8311,0.2035,3.2531,0.8133,1.6288,0.4072,2.5726,0.2573,2.3013,0.4603,3.3815,0.9222,2.7554,0.3062,3.0578,0.7644,2.2339,0.5585,2.1378,0.2138,0.0,0.0,2.6318,0.2193,2.7868,0.5574,2.406,0.6562,2.2443,0.2494,2.6206,0.6551,0,1,1,1,0,1,1,1,43.89791415557291,1,Lines over 80%
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.2622,0.4524,2.1642,0.5902,2.1452,0.2384,2.4592,0.6148,2.4577,0.6144,2.8058,0.2806,2.6552,0.531,2.2298,0.6081,1.8222,0.2025,2.8285,0.7071,2.4032,0.6008,2.3308,0.2331,2.6729,0.594,3.5249,0.2937,2.3935,0.4787,3.0316,0.8268,1.8367,0.2041,3.0241,0.756,1,1,1,0,1,0,1,0,45.04785486638409,1,Transformers over 80%
1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.0,0.0,2.5872,0.7056,2.6467,0.2941,0.0,0.0,1.8581,0.4645,1.9929,0.1993,3.0005,0.6001,2.472,0.6742,0.0,0.0,3.0763,0.7691,2.2825,0.5706,3.0178,0.3018,2.1794,0.4843,3.4624,0.2885,2.0127,0.4025,2.5737,0.7019,1.9207,0.2134,3.4198,0.855,0,1,0,1,1,0,1,0,38.50284172090603,1,Transformers over 80%
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2.3833,0.4767,2.8789,0.7851,2.2823,0.2536,3.5071,0.8768,2.1212,0.5303,2.8534,0.2853,0.0,0.0,3.0186,0.8232,2.7121,0.3013,3.6402,0.9101,2.1697,0.5424,2.355,0.2355,2.054,0.4564,2.3727,0.1977,2.9825,0.5965,2.4167,0.6591,2.0907,0.2323,3.2137,0.8034,1,0,0,1,1,0,1,1,45.051881917771034,1,Lines over 80%
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2.0622,0.4124,3.3689,0.9188,2.3535,0.2615,3.4225,0.8556,1.6514,0.4128,3.0008,0.3001,2.2556,0.4511,2.3139,0.6311,2.6183,0.2909,3.6576,0.9144,1.667,0.4168,2.8431,0.2843,2.0415,0.4537,2.5697,0.2141,2.9106,0.5821,2.4453,0.6669,1.9506,0.2167,3.1818,0.7955,0,1,1,0,1,1,0,1,46.31428165061646,1,Lines over 80%
1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2.8028,0.5606,2.8143,0.7675,2.7439,0.3049,3.3626,0.8407,1.6499,0.4125,2.0613,0.2061,2.3861,0.4772,2.4193,0.6598,1.8408,0.2045,3.2116,0.8029,1.9943,0.4986,0.0,0.0,1.9896,0.4421,3.3153,0.2763,2.2414,0.4483,2.2762,0.6208,2.7656,0.3073,3.3244,0.8311,1,0,1,1,0,1,1,0,43.19948407363124,1,Lines over 80%
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1.9622,0.3924,2.2378,0.6103,1.8873,0.2097,2.4732,0.6183,2.1884,0.5471,2.8202,0.282,2.0788,0.4158,2.1647,0.5904,1.7737,0.1971,3.1342,0.7836,2.291,0.5727,2.4984,0.2498,2.464,0.5476,0.0,0.0,2.3852,0.477,3.3189,0.9052,2.7424,0.3047,2.9073,0.7268,1,0,1,0,1,1,0,1,41.327807913328286,1,Lines over 80%
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,2.0239,0.4048,3.2232,0.8791,2.1608,0.2401,2.7381,0.6845,1.5827,0.3957,2.3867,0.2387,2.8111,0.5622,2.4738,0.6747,1.8913,0.2101,2.8694,0.7173,2.2527,0.5632,2.1251,0.2125,2.3528,0.5228,3.6466,0.3039,2.7014,0.5403,0.0,0.0,2.0567,0.2285,2.9481,0.737,0,1,1,1,0,1,1,0,42.24429470981982,1,Lines over 80%
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2.3704,0.4741,2.3098,0.6299,2.1487,0.2387,3.6846,0.9212,1.6815,0.4204,3.0026,0.3003,1.9973,0.3995,2.7635,0.7537,2.411,0.2679,2.4107,0.6027,1.6684,0.4171,2.1839,0.2184,1.9693,0.4376,2.6067,0.2172,2.4988,0.4998,2.3593,0.6435,0.0,0.0,3.6137,0.9034,1,0,0,1,1,1,1,1,41.68015430433084,1,Lines over 80%
1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,2.9286,0.5857,2.7977,0.763,1.9014,0.2113,3.4732,0.8683,2.2384,0.5596,0.0,0.0,2.6424,0.5285,2.3062,0.629,1.8357,0.204,3.5058,0.8764,1.6073,0.4018,2.1992,0.2199,1.9497,0.4333,3.387,0.2822,0.0,0.0,2.9744,0.8112,2.0109,0.2234,0.0,0.0,1,0,1,1,1,1,1,0,37.75788027135067,1,Lines over 80%
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,2.7072,0.5414,3.3668,0.9182,2.1798,0.2422,2.6191,0.6548,2.0477,0.5119,2.6673,0.2667,1.9931,0.3986,2.6594,0.7253,2.575,0.2861,3.1907,0.7977,1.9138,0.4785,2.7096,0.271,2.6262,0.5836,3.3269,0.2772,2.0115,0.4023,2.852,0.7778,0.0,0.0,3.4399,0.86,0,1,1,1,1,0,1,1,44.8860458537966,1,Lines over 80%
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2.3465,0.4693,3.1757,0.8661,2.4213,0.269,2.7929,0.6982,2.4529,0.6132,2.9347,0.2935,2.1758,0.4352,2.5425,0.6934,1.8769,0.2085,3.0977,0.7744,1.7165,0.4291,2.2251,0.2225,2.3357,0.519,2.798,0.2332,2.4586,0.4917,2.3733,0.6473,2.3296,0.2588,2.9822,0.7455,1,1,1,0,0,1,0,1,45.03585602916556,0,No anomaly
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2.6447,0.5289,3.141,0.8566,2.0805,0.2312,0.0,0.0,1.6608,0.4152,2.9831,0.2983,2.9249,0.585,2.5718,0.7014,1.9095,0.2122,3.0373,0.7593,1.9934,0.4984,2.4507,0.2451,2.4803,0.5512,3.6919,0.3077,0.0,0.0,3.0346,0.8276,2.5829,0.287,3.0831,0.7708,1,1,0,1,0,1,1,1,42.27048792798368,1,Transformers over 80%
0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,3.0679,0.6136,3.3738,0.9201,2.2301,0.2478,2.4704,0.6176,2.3985,0.5996,0.0,0.0,2.3431,0.4686,2.2233,0.6064,2.3048,0.2561,3.485,0.8712,2.0093,0.5023,2.5602,0.256,1.9807,0.4401,2.4095,0.2008,2.6193,0.5239,3.0678,0.8367,1.887,0.2097,2.5743,0.6436,1,0,1,1,0,1,0,1,43.00496662184301,0,No anomaly
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,2.5885,0.5177,3.1078,0.8476,2.0736,0.2304,2.3781,0.5945,2.463,0.6158,1.994,0.1994,2.1606,0.4321,2.2997,0.6272,0.0,0.0,3.3618,0.8404,1.6299,0.4075,0.0,0.0,2.4883,0.553,3.6119,0.301,2.3035,0.4607,2.6902,0.7337,2.7245,0.3027,3.2452,0.8113,0,1,0,1,1,1,1,0,41.120538667704956,1,Lines over 80%
1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2.4378,0.4876,0.0,0.0,0.0,0.0,2.8877,0.7219,1.837,0.4593,2.2001,0.22,2.8738,0.5748,3.3394,0.9107,2.2979,0.2553,2.5152,0.6288,1.7537,0.4384,2.618,0.2618,1.7892,0.3976,2.973,0.2477,2.2401,0.448,2.9677,0.8094,2.7496,0.3055,3.5644,0.8911,1,0,0,1,1,1,1,1,41.044601094554935,1,Lines over 80%
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2.3423,0.4685,2.7972,0.7629,2.3421,0.2602,3.4178,0.8545,2.4031,0.6008,2.6396,0.264,1.9871,0.3974,3.1169,0.8501,2.1032,0.2337,2.6911,0.6728,2.0497,0.5124,2.9003,0.29,1.8763,0.417,3.3742,0.2812,2.1996,0.4399,2.2423,0.6115,1.8546,0.2061,3.1778,0.7944,1,0,0,1,0,1,0,1,45.51529670365277,1,Lines over 80%
1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0.0,0.0,2.6493,0.7225,2.2132,0.2459,2.4352,0.6088,1.7686,0.4421,0.0,0.0,2.7335,0.5467,2.6457,0.7216,2.2264,0.2474,3.1166,0.7792,2.2746,0.5686,2.1324,0.2132,2.3984,0.533,3.6346,0.3029,2.5504,0.5101,2.5115,0.6849,2.688,0.2987,2.7968,0.6992,1,0,0,1,1,1,1,1,40.77507208388053,1,Transformers over 80%
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,2.5444,0.5089,3.3842,0.923,2.1266,0.2363,0.0,0.0,1.9013,0.4753,2.0133,0.2013,2.5355,0.5071,2.9046,0.7922,1.9323,0.2147,2.762,0.6905,1.9121,0.478,2.3368,0.2337,2.1073,0.4683,2.7011,0.2251,2.7572,0.5514,2.7665,0.7545,1.9086,0.2121,3.0032,0.7508,1,1,1,1,1,0,1,0,41.59703481760425,0,No anomaly
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,2.7749,0.555,3.2666,0.8909,2.1389,0.2377,0.0,0.0,1.9457,0.4864,3.0792,0.3079,2.4579,0.4916,2.9577,0.8066,2.4044,0.2672,3.0439,0.761,1.6674,0.4169,2.8725,0.2872,1.9321,0.4293,3.6468,0.3039,3.0109,0.6022,0.0,0.0,2.0188,0.2243,3.319,0.8297,1,1,1,0,0,1,1,0,42.53681400622699,1,Transformers over 80%
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2.5424,0.5085,2.352,0.6414,1.8523,0.2058,3.6412,0.9103,1.8735,0.4684,2.8501,0.285,2.0576,0.4115,2.2541,0.6147,0.0,0.0,2.6613,0.6653,0.0,0.0,2.6106,0.2611,2.5688,0.5708,2.5987,0.2166,2.1593,0.4319,2.771,0.7557,2.3073,0.2564,0.0,0.0,0,1,0,1,0,1,1,0,37.10007251254706,1,Lines over 80%
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2.8204,0.5641,2.9894,0.8153,0.0,0.0,2.6518,0.6629,2.0023,0.5006,2.0055,0.2005,2.9686,0.5937,2.9659,0.8089,2.4286,0.2698,3.6446,0.9112,2.2234,0.5558,2.5502,0.255,2.0276,0.4506,2.72,0.2267,0.0,0.0,2.6552,0.7242,2.0456,0.2273,2.9248,0.7312,0,1,1,0,0,1,1,1,41.62385565234185,1,Lines over 80%
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,2.4101,0.482,2.3242,0.6339,2.7051,0.3006,0.0,0.0,2.2164,0.5541,2.3491,0.2349,2.2558,0.4512,2.6104,0.7119,2.5641,0.2849,3.4328,0.8582,1.6481,0.412,2.9236,0.2924,2.0512,0.4558,0.0,0.0,2.6888,0.5378,2.3947,0.6531,2.5334,0.2815,2.9594,0.7398,0,1,1,1,1,1,1,1,40.0670954847496,1,Lines over 80%
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2.2973,0.4595,2.7357,0.7461,2.2062,0.2451,3.2087,0.8022,1.5711,0.3928,2.3736,0.2374,2.49,0.498,2.4239,0.6611,2.5381,0.282,3.5508,0.8877,2.2166,0.5542,2.3902,0.239,2.3862,0.5303,3.1005,0.2584,2.4374,0.4875,2.2306,0.6083,2.6984,0.2998,2.8571,0.7143,1,1,0,1,1,0,1,1,45.712234050378804,1,Transformers over 80%
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1.9914,0.3983,2.5655,0.6997,2.2078,0.2453,3.1347,0.7837,2.42,0.605,2.2204,0.222,2.9544,0.5909,3.2016,0.8732,2.3429,0.2603,2.876,0.719,2.1887,0.5472,2.0468,0.2047,2.6296,0.5844,3.5002,0.2917,2.7621,0.5524,3.1248,0.8522,2.4387,0.271,2.4144,0.6036,1,1,0,1,1,1,1,0,47.019974572189845,1,Transformers over 80%
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2.5186,0.5037,3.1305,0.8538,2.1483,0.2387,3.1682,0.7921,2.0774,0.5194,2.6758,0.2676,2.934,0.5868,2.9658,0.8088,2.4745,0.2749,3.3523,0.8381,1.6381,0.4095,2.9609,0.2961,2.6217,0.5826,3.1696,0.2641,0.0,0.0,2.6698,0.7281,1.9471,0.2163,0.0,0.0,0,1,1,0,1,0,1,0,42.452591642437035,1,Lines over 80%
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.3092,0.4618,2.8422,0.7751,1.7875,0.1986,0.0,0.0,2.4009,0.6002,2.2667,0.2267,0.0,0.0,0.0,0.0,2.3157,0.2573,2.7593,0.6898,0.0,0.0,2.1638,0.2164,1.781,0.3958,2.6255,0.2188,2.6349,0.527,3.1297,0.8535,2.7601,0.3067,2.6728,0.6682,1,0,0,1,0,1,1,1,34.449254975338526,0,No anomaly
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2.3237,0.4647,2.4629,0.6717,2.4145,0.2683,2.9889,0.7472,2.156,0.539,2.9137,0.2914,2.3463,0.4693,2.3086,0.6296,0.0,0.0,2.7781,0.6945,2.1617,0.5404,2.2284,0.2228,2.2629,0.5029,3.3165,0.2764,2.9767,0.5953,2.9389,0.8015,0.0,0.0,3.1379,0.7845,1,1,1,0,0,1,1,1,41.71558143525503,0,No anomaly
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0.0,0.0,3.0626,0.8352,2.0571,0.2286,3.4124,0.8531,2.2894,0.5724,2.4081,0.2408,2.7597,0.5519,2.4601,0.6709,2.3278,0.2586,3.6323,0.9081,2.2343,0.5586,0.0,0.0,1.8854,0.419,3.1683,0.264,2.9977,0.5995,2.2401,0.6109,2.6804,0.2978,3.3255,0.8314,1,0,1,1,0,1,1,1,42.941216379831275,1,Lines over 80%
0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2.5747,0.5149,2.5417,0.6932,2.1603,0.24,3.5302,0.8826,0.0,0.0,2.0723,0.2072,2.869,0.5738,0.0,0.0,0.0,0.0,3.3253,0.8313,1.6764,0.4191,2.776,0.2776,1.9005,0.4223,2.5631,0.2136,2.5494,0.5099,2.1955,0.5988,2.0358,0.2262,3.467,0.8667,1,0,1,0,1,0,0,1,38.23701154390618,1,Lines over 80%
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2.4467,0.4893,2.3008,0.6275,2.4692,0.2744,3.243,0.8108,2.132,0.533,2.3633,0.2363,0.0,0.0,3.3855,0.9233,2.5895,0.2877,3.4715,0.8679,2.0126,0.5032,2.2816,0.2282,1.9099,0.4244,2.6721,0.2227,2.1843,0.4369,2.8076,0.7657,2.0711,0.2301,3.4749,0.8687,1,0,1,0,1,1,1,1,43.815677504013244,1,Lines over 80%
1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,2.507,0.5014,2.1766,0.5936,2.6996,0.3,0.0,0.0,1.7446,0.4361,2.8823,0.2882,0.0,0.0,0.0,0.0,2.2244,0.2472,3.5056,0.8764,2.4488,0.6122,2.6194,0.2619,2.1325,0.4739,3.0965,0.258,2.5437,0.5087,3.2741,0.8929,2.1879,0.2431,3.4828,0.8707,1,0,1,1,1,0,1,1,39.52601424855697,0,No anomaly
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2.7237,0.5447,3.0895,0.8426,2.7657,0.3073,3.6405,0.9101,2.257,0.5643,2.6747,0.2675,2.1516,0.4303,2.1772,0.5938,2.7443,0.3049,3.3707,0.8427,1.7831,0.4458,2.3856,0.2386,0.0,0.0,2.8397,0.2366,2.9183,0.5837,3.2748,0.8931,2.547,0.283,2.5427,0.6357,1,1,1,1,1,0,1,0,45.8859819050861,0,No anomaly
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,2.8781,0.5756,2.8734,0.7837,2.2408,0.249,3.0982,0.7745,2.0653,0.5163,2.9809,0.2981,2.8975,0.5795,0.0,0.0,0.0,0.0,3.5516,0.8879,2.3479,0.587,3.005,0.3005,1.8125,0.4028,2.8253,0.2354,2.911,0.5822,2.1596,0.589,1.8706,0.2078,2.9511,0.7378,0,1,1,1,0,1,1,1,42.468902157678144,1,Lines over 80%
1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2.185,0.437,2.5082,0.6841,2.7167,0.3019,3.6628,0.9157,2.245,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,2.6117,0.2902,2.3602,0.59,1.7569,0.4392,2.2656,0.2266,2.5164,0.5592,2.4063,0.2005,1.9739,0.3948,3.1739,0.8656,2.2705,0.2523,2.5906,0.6476,0,1,0,1,1,1,1,1,37.243578820653525,1,Lines over 80%
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0,0.0,3.0282,0.8259,2.7408,0.3045,3.262,0.8155,1.8606,0.4651,0.0,0.0,0.0,0.0,3.2051,0.8741,2.5114,0.279,3.5025,0.8756,2.0408,0.5102,0.0,0.0,2.562,0.5693,0.0,0.0,0.0,0.0,2.6566,0.7245,2.3563,0.2618,2.6071,0.6518,1,1,0,1,0,1,1,0,32.33349531315512,1,More than 8 open switches
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2.4983,0.4997,3.1651,0.8632,0.0,0.0,3.2499,0.8125,1.8259,0.4565,2.3691,0.2369,2.7637,0.5527,0.0,0.0,1.9417,0.2157,3.0578,0.7644,1.6902,0.4226,2.5024,0.2502,2.0504,0.4556,2.454,0.2045,3.0012,0.6002,2.3383,0.6377,2.7659,0.3073,3.6235,0.9059,1,0,0,1,1,1,1,0,41.297408576749,1,Lines over 80%
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2.5874,0.5175,2.8956,0.7897,2.3598,0.2622,2.3683,0.5921,1.9929,0.4982,2.3136,0.2314,2.2416,0.4483,2.481,0.6766,1.7993,0.1999,3.5839,0.896,2.0781,0.5195,0.0,0.0,2.2215,0.4937,3.6567,0.3047,2.8266,0.5653,0.0,0.0,2.1827,0.2425,3.5445,0.8861,1,0,1,1,0,1,1,1,41.13373756488833,1,Lines over 80%
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,2.4037,0.4807,3.2162,0.8771,2.09,0.2322,3.5067,0.8767,1.8343,0.4586,2.1396,0.214,2.7195,0.5439,2.7275,0.7439,2.5032,0.2781,0.0,0.0,1.8129,0.4532,2.4298,0.243,2.4585,0.5463,2.7366,0.228,2.0349,0.407,2.3556,0.6424,1.806,0.2007,3.2599,0.815,1,1,1,1,1,1,1,0,42.03489301366958,0,No anomaly
